CaseID,CompleteTimestamp,ActivityID,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 DeltaP,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 1 Inlet Pressure,Filter 2 DeltaP,Filter 2 DeltaP,Filter 2 DeltaP,Filter 2 DeltaP,Filter 2 DeltaP,Pump Circulation Flow,Pump Circulation Flow,Pump Circulation Flow,Pump Circulation Flow,Pump Circulation Flow,Tank Pressure,Tank Pressure,Tank Pressure,Tank Pressure,Tank Pressure,time_idx
,,,mean,min,max,std,sum,mean,min,max,std,sum,mean,min,max,std,sum,mean,min,max,std,sum,mean,min,max,std,sum,
20K12001E,2020-10-16 11:30:00,"['Start adjustment', 'Circulation']",0.25669287095467247,0.25669287095467247,0.25669287095467247,,0.25669287095467247,1.9595932642618814,1.9595932642618814,1.9595932642618814,,1.9595932642618814,0.5656799336274465,0.5656799336274465,0.5656799336274465,,0.5656799336274465,212.61199188232422,212.61199188232422,212.61199188232422,,212.61199188232422,0.04310239062954982,0.04310239062954982,0.04310239062954982,,0.04310239062954982,10
20K12001E,2020-10-16 11:31:00,['Start adjustment'],0.2531454180677732,0.2531454180677732,0.2531454180677732,,0.2531454180677732,2.0212903340657546,2.0212903340657546,2.0212903340657546,,2.0212903340657546,0.5777183463176091,0.5777183463176091,0.5777183463176091,,0.5777183463176091,213.7992403666179,213.7992403666179,213.7992403666179,,213.7992403666179,0.05073512494564056,0.05073512494564056,0.05073512494564056,,0.05073512494564056,11
20K12001E,2020-10-16 11:39:00,['Start adjustment'],0.24797344993179055,0.245726585388184,0.2514863977829615,0.0020962512809242395,1.9837875994543244,1.9944528539975483,1.9769962608814238,2.0163764556248984,0.013618745297837881,15.955622831980387,0.5806218956907588,0.5780243645111718,0.5826601266860962,0.0014965479029474841,4.644975165526071,210.31442693074544,208.73104273478197,212.59712855021155,1.4640709153292526,1682.5154154459635,0.051644430270728965,0.04907820386191209,0.05520790256559849,0.0019494420347204737,0.4131554421658317,12
20K12001E,2020-10-16 11:44:00,['Pump adjustment'],0.24412274365623793,0.24021943335731827,0.24684206421176594,0.0024485867726880715,1.2206137182811896,1.9598074464003248,1.9455099403858187,1.9795394361019134,0.013613502195946526,9.799037232001623,0.5674639274676642,0.5652661989132564,0.5696616560220719,0.0017374569776794934,2.8373196373383207,206.5189877319336,204.68105875651048,208.7532943725586,1.524032931185864,1032.594938659668,0.05524481277912855,0.05354654223968585,0.056676263983050985,0.0012799922858945905,0.27622406389564275,13
20K12001E,2020-10-16 11:53:00,['Pump adjustment'],0.24655949787961115,0.2440597039957841,0.25024531582991283,0.002176959897473811,2.2190354809165003,1.9793100847138296,1.95664259592692,2.0076013763745624,0.020443300570915382,17.813790762424468,0.5676137853551794,0.5625789473454158,0.5722950180371602,0.0037741489245654227,5.108524068196615,208.6564748128256,206.0511914571127,211.81430943806973,2.2162599981411755,1877.9082733154303,0.05694736785910748,0.05673048471411069,0.057164250997205575,0.00014848972912533877,0.5125263107319673,14
20K12001E,2020-10-16 12:59:00,['Pump adjustment'],0.23539438045235594,0.22088206559419632,0.24825054481625566,0.006827044501658175,15.536029109855493,1.9136137916283176,1.827444010972975,1.979251110553741,0.03832824109357188,126.29851024746895,0.5473479407754811,0.5239971280097961,0.5662926385800043,0.0118966576444724,36.12496409118175,202.30772777518845,193.2431879679362,208.35458475748703,3.8956208757540858,13352.310033162437,0.058980647134923875,0.057218471790353456,0.06074282247573137,0.0010408412885075898,3.892722710904976,15
20K12001E,2020-10-16 13:10:00,['Agitator stop'],0.23482082068468585,0.22918429772059123,0.2384858583410581,0.0027666800256899112,2.5830290275315444,1.914223700761795,1.9022866348425547,1.9318903883298235,0.009609506196851367,21.056460708379745,0.5457787229256197,0.5431046843528747,0.5484527617692947,0.0017737565540990206,6.003565952181816,202.10261759902497,201.1508883158366,203.60741704305016,0.8006180821543609,2223.1287935892747,0.06005872932798935,0.05880282719930013,0.060897328828771906,0.0007573763559192019,0.6606460226078829,16
20K12001E,2020-10-16 13:20:00,['Pump stop'],0.20962019058720519,-0.00026036400037504306,0.23685416504740708,0.07378056004277785,2.096201905872052,1.7519145787258945,0.5033556744456292,1.9018037140369417,0.4388023367770659,17.519145787258946,0.49091043940434853,0.05226367923120657,0.5433544566233953,0.15414586614578032,4.909104394043485,181.9281096458435,2.997901217142748,204.15326868693037,62.87780605712578,1819.281096458435,0.055142546010514104,0.05293533864120643,0.058489124414821465,0.0019333424240510863,0.551425460105141,17
20K12001E,2020-10-18 21:58:00,['Pump start'],-0.019515585619133444,-0.022573257175584633,0.09518310895073229,0.002539472368451551,-66.31395993381544,0.3399173995285893,0.28850083500146867,1.0044893413782119,0.032598869440058034,1155.0393235981464,0.007702983566465993,3.870372305148824e-05,0.21503488099563886,0.004183306859841204,26.174738158851444,0.13680410587291142,0.0,133.7578266143799,3.260746308565018,464.860351756153,0.05394551865698042,0.047058482716480894,0.06061468912909428,0.0021554850921185055,183.30687239641946,18
20K12001E,2020-10-18 21:59:00,['Start adjustment'],0.20881179273128503,0.20881179273128503,0.20881179273128503,,0.20881179273128503,1.689746807018916,1.689746807018916,1.689746807018916,,1.689746807018916,0.48576376338799787,0.48576376338799787,0.48576376338799787,,0.48576376338799787,182.50260492960618,182.50260492960618,182.50260492960618,,182.50260492960618,0.0535392368833224,0.0535392368833224,0.0535392368833224,,0.0535392368833224,19
20K12001E,2020-10-18 22:00:00,['Start adjustment'],0.22618083258469898,0.22618083258469898,0.22618083258469898,,0.22618083258469898,1.7672007878621436,1.7672007878621436,1.7672007878621436,,1.7672007878621436,0.5193577309449514,0.5193577309449514,0.5193577309449514,,0.5193577309449514,193.2829348246257,193.2829348246257,193.2829348246257,,193.2829348246257,0.053967027241985,0.053967027241985,0.053967027241985,,0.053967027241985,20
