CaseID,CompleteTimestamp,Vessel,ActivityID,lifecycle:transition,event_id
22A05001E,2022-01-10 23:10:45.973,R502,Pump stop,complete,15
22A05001E,2022-01-10 23:13:05.000,R502,Circulation Prewet,complete,16
22A05001E,2022-01-11 02:13:54.274,R502,Agitator start,complete,17
22A05001E,2022-01-11 02:14:09.000,R502,Agitation,start,18
22A05001E,2022-01-11 03:21:00.644,R502,Pump adjustment,complete,19
22A05001E,2022-01-11 03:26:42.838,R502,Pump adjustment,complete,20
22A05001E,2022-01-11 03:26:49.695,R502,Pump start,complete,21
22A05001E,2022-01-11 03:28:16.859,R502,Pump adjustment,complete,22
22A05001E,2022-01-11 03:28:20.838,R502,Pump adjustment,complete,23
22A05001E,2022-01-11 03:28:29.306,R502,Pump adjustment,complete,24
22A05001E,2022-01-11 03:28:42.114,R502,Pump adjustment,complete,25
22A05001E,2022-01-11 03:28:54.347,R502,Pump adjustment,complete,26
22A05001E,2022-01-11 03:29:15.997,R502,Pump adjustment,complete,27
22A05001E,2022-01-11 03:29:24.548,R502,Pump adjustment,complete,28
22A05001E,2022-01-11 03:29:58.156,R502,Pump adjustment,complete,29
22A05001E,2022-01-11 03:30:35.000,R502,Circulation,start,30
22A05001E,2022-01-11 07:12:15.372,R502,Agitator stop,complete,31
22A05001E,2022-01-11 07:23:56.015,R502,Pump stop,complete,32
22A05001E,2022-01-11 19:06:21.460,R502,Agitator start,complete,33
22A05001E,2022-01-11 20:10:13.500,R502,Pump adjustment,complete,34
22A05001E,2022-01-11 20:10:23.770,R502,Pump start,complete,35
22A05001E,2022-01-11 20:10:53.422,R502,Pump adjustment,complete,36
22A05001E,2022-01-11 20:11:45.176,R502,Pump adjustment,complete,37
22A05001E,2022-01-11 20:11:48.790,R502,Pump adjustment,complete,38
22A05001E,2022-01-11 20:11:52.405,R502,Pump adjustment,complete,39
22A05001E,2022-01-11 20:12:17.863,R502,Pump adjustment,complete,40
22A05001E,2022-01-11 23:46:57.285,R502,Agitator stop,complete,41
22A05001E,2022-01-11 23:47:19.000,R502,Agitation,complete,42
22A05001E,2022-01-11 23:57:53.300,R502,Pump stop,complete,43
22A05001E,2022-01-12 04:27:32.658,R502,Pump adjustment,complete,44
22A05001E,2022-01-12 04:27:40.910,R502,Pump start,complete,45
22A05001E,2022-01-12 04:28:45.113,R502,Pump adjustment,complete,46
22A05001E,2022-01-12 04:28:48.815,R502,Pump adjustment,complete,47
22A05001E,2022-01-12 04:28:54.882,R502,Pump adjustment,complete,48
22A05001E,2022-01-12 04:29:08.283,R502,Pump adjustment,complete,49
22A05001E,2022-01-12 04:29:35.718,R502,Pump adjustment,complete,50
22A05001E,2022-01-12 04:29:41.167,R502,Pump adjustment,complete,51
22A05001E,2022-01-12 04:29:49.028,R502,Pump adjustment,complete,52
22A05001E,2022-01-12 04:29:54.283,R502,Pump adjustment,complete,53
22A05001E,2022-01-12 04:29:58.812,R502,Pump adjustment,complete,54
22A05001E,2022-01-13 07:23:33.000,R502,Bottling,start,55
22A05001E,2022-01-13 07:53:21.000,R502,Circulation,complete,56
22A05001E,2022-01-14 10:34:39.551,R502,Pump stop,complete,57
22A05001E,2022-01-14 10:46:02.134,R502,Pump adjustment,complete,58
22A05001E,2022-01-14 10:49:00.000,R502,Bottling,complete,59
22A05001E,2022-01-14 11:39:32.000,R502,Postwash,start,60
22A05001E,2022-01-14 11:41:01.045,R502,Pump stop,complete,61
22A05001E,2022-01-14 11:42:39.702,R502,Pump adjustment,complete,62
22A05001E,2022-01-14 11:53:50.355,R502,Pump stop,complete,63
22A05001E,2022-01-14 12:18:04.723,R502,Pump adjustment,complete,64
22A05001E,2022-01-14 12:26:21.412,R502,Pump stop,complete,65
22A05001E,2022-01-14 12:26:27.161,R502,Pump adjustment,complete,66
22A05001E,2022-01-14 12:26:36.716,R502,Pump start,complete,67
22A05001E,2022-01-14 12:32:19.188,R502,Pump adjustment,complete,68
22A05001E,2022-01-14 12:32:32.565,R502,Pump adjustment,complete,69
22A05001E,2022-01-14 12:32:37.766,R502,Pump adjustment,complete,70
22A05001E,2022-01-14 12:32:56.010,R502,Pump adjustment,complete,71
22A05001E,2022-01-14 12:33:05.525,R502,Pump adjustment,complete,72
22A05001E,2022-01-14 12:33:34.961,R502,Pump adjustment,complete,73
22A05001E,2022-01-14 12:34:02.503,R502,Pump adjustment,complete,74
22A05001E,2022-01-14 12:34:33.318,R502,Pump adjustment,complete,75
22A05001E,2022-01-14 16:46:16.511,R502,Pump stop,complete,76
22A05001E,2022-01-14 17:16:35.690,R502,Pump adjustment,complete,77
22A05001E,2022-01-14 18:23:28.061,R502,Pump adjustment,complete,78
22A05001E,2022-01-14 18:23:32.305,R502,Pump start,complete,79
22A05001E,2022-01-14 18:24:58.719,R502,Pump adjustment,complete,80
22A05001E,2022-01-14 18:25:02.774,R502,Pump adjustment,complete,81
22A05001E,2022-01-14 18:25:38.415,R502,Pump adjustment,complete,82
22A05001E,2022-01-14 18:26:23.614,R502,Pump adjustment,complete,83
22A05001E,2022-01-14 18:26:43.903,R502,Pump adjustment,complete,84
22A05001E,2022-01-14 18:26:54.008,R502,Pump adjustment,complete,85
22A05001E,2022-01-14 18:27:46.561,R502,Pump adjustment,complete,86
22A11001E,2022-01-14 22:22:54.000,R601,Filters,start,0
22A05001E,2022-01-14 22:26:54.973,R502,Pump stop,complete,87
22A11001E,2022-01-14 22:44:33.000,R601,1Pass_Prewet,start,1
22A05001E,2022-01-14 23:05:17.939,R502,Pump adjustment,complete,88
22A11001E,2022-01-14 23:35:05.000,R601,Filters,complete,2
22A05001E,2022-01-14 23:39:48.397,R502,Pump stop,complete,89
22A05001E,2022-01-15 00:06:14.305,R502,Pump adjustment,complete,90
22A05001E,2022-01-15 00:13:53.729,R502,Pump stop,complete,91
22A05001E,2022-01-15 00:13:58.118,R502,Pump adjustment,complete,92
22A05001E,2022-01-15 00:14:01.162,R502,Pump start,complete,93
22A05001E,2022-01-15 00:15:58.608,R502,Pump adjustment,complete,94
22A05001E,2022-01-15 00:16:13.256,R502,Pump adjustment,complete,95
22A05001E,2022-01-15 00:16:41.068,R502,Pump adjustment,complete,96
22A05001E,2022-01-15 00:17:43.226,R502,Pump adjustment,complete,97
22A11001E,2022-01-15 01:50:11.000,R601,1Pass_Prewet,complete,3
22A11001E,2022-01-15 01:53:29.000,R601,Circulation Prewet,start,4
22A11001E,2022-01-15 02:10:54.138,R601,Pump adjustment,complete,5
22A11001E,2022-01-15 02:18:19.808,R601,Pump stop,complete,6
22A11001E,2022-01-15 02:18:23.683,R601,Pump adjustment,complete,7
22A11001E,2022-01-15 02:18:26.419,R601,Pump start,complete,8
22A11001E,2022-01-15 02:19:06.291,R601,Pump adjustment,complete,9
22A11001E,2022-01-15 02:19:57.205,R601,Pump adjustment,complete,10
22A05001E,2022-01-15 03:45:50.466,R502,Pump stop,complete,98
22A11001E,2022-01-15 07:29:36.642,R601,Pump stop,complete,11
22A11001E,2022-01-15 07:55:54.336,R601,Pump adjustment,complete,12
22A11001E,2022-01-15 08:04:24.500,R601,Pump stop,complete,13
22A11001E,2022-01-15 08:07:04.000,R601,Circulation Prewet,complete,14
22A12001E,2022-01-15 14:04:39.000,R602,Filters,start,0
22A12001E,2022-01-15 14:07:54.000,R602,1Pass_Prewet,start,1
22A12001E,2022-01-15 14:26:41.000,R602,Filters,complete,2
22A12001E,2022-01-15 17:59:03.000,R602,1Pass_Prewet,complete,3
22A12001E,2022-01-15 18:02:51.000,R602,Circulation Prewet,start,4
22A12001E,2022-01-15 18:32:54.089,R602,Pump adjustment,complete,5
22A12001E,2022-01-15 18:40:48.717,R602,Pump stop,complete,6
22A12001E,2022-01-15 18:40:54.055,R602,Pump adjustment,complete,7
22A12001E,2022-01-15 18:41:01.868,R602,Pump start,complete,8
22A12001E,2022-01-15 18:41:38.361,R602,Pump adjustment,complete,9
22A12001E,2022-01-15 18:41:45.821,R602,Pump adjustment,complete,10
22A12001E,2022-01-15 18:42:13.623,R602,Pump adjustment,complete,11
22A12001E,2022-01-15 18:55:07.871,R602,Pump adjustment,complete,12
22A12001E,2022-01-16 07:30:25.087,R602,Pump stop,complete,13
22A12001E,2022-01-16 07:50:51.854,R602,Pump adjustment,complete,14
22A12001E,2022-01-16 08:18:00.179,R602,Pump stop,complete,15
22A12001E,2022-01-16 08:26:36.000,R602,Circulation Prewet,complete,16
22A12001E,2022-01-16 08:30:15.000,R602,Charging,start,17
22A12001E,2022-01-16 11:12:53.000,R602,Charging,complete,18
22A12001E,2022-01-16 11:15:15.299,R602,Agitator start,complete,19
22A12001E,2022-01-16 11:15:37.000,R602,Agitation,start,20
22A12001E,2022-01-16 12:58:29.924,R602,Pump adjustment,complete,21
22A12001E,2022-01-16 13:12:20.930,R602,Pump stop,complete,22
22A12001E,2022-01-16 13:19:28.348,R602,Pump adjustment,complete,23
22A12001E,2022-01-16 13:19:38.479,R602,Pump start,complete,24
22A12001E,2022-01-16 13:21:49.338,R602,Pump adjustment,complete,25
22A12001E,2022-01-16 13:23:08.442,R602,Pump adjustment,complete,26
22A12001E,2022-01-16 13:24:09.797,R602,Pump adjustment,complete,27
22A12001E,2022-01-16 13:25:45.414,R602,Pump stop,complete,28
22A12001E,2022-01-16 13:27:19.012,R602,Pump adjustment,complete,29
22A12001E,2022-01-16 13:27:24.417,R602,Pump start,complete,30
22A12001E,2022-01-16 13:27:58.083,R602,Pump adjustment,complete,31
22A12001E,2022-01-16 13:29:25.000,R602,Circulation,start,32
22A12001E,2022-01-16 17:13:10.676,R602,Agitator stop,complete,33
22A12001E,2022-01-16 17:14:03.000,R602,Agitation,complete,34
22A12001E,2022-01-16 17:30:28.652,R602,Pump stop,complete,35
22A05001E,2022-01-17 08:31:55.396,R502,Pump adjustment,complete,99
22A05001E,2022-01-17 08:33:37.767,R502,Pump stop,complete,100
22A11001E,2022-01-17 10:33:59.827,R601,Agitator start,complete,15
22A11001E,2022-01-17 10:35:32.000,R601,Agitation,start,16
22A05001E,2022-01-17 11:20:09.200,R502,Pump adjustment,complete,101
22A11001E,2022-01-17 11:36:00.830,R601,Pump adjustment,complete,17
22A05001E,2022-01-17 11:45:28.526,R502,Pump stop,complete,102
22A11001E,2022-01-17 11:50:52.959,R601,Pump stop,complete,18
22A11001E,2022-01-17 11:55:34.310,R601,Pump adjustment,complete,19
22A11001E,2022-01-17 11:55:38.259,R601,Pump start,complete,20
22A11001E,2022-01-17 11:56:01.977,R601,Pump adjustment,complete,21
22A11001E,2022-01-17 11:58:33.661,R601,Pump stop,complete,22
22A11001E,2022-01-17 12:00:30.816,R601,Pump adjustment,complete,23
22A11001E,2022-01-17 12:00:52.070,R601,Pump start,complete,24
22A11001E,2022-01-17 12:01:18.819,R601,Pump adjustment,complete,25
22A11001E,2022-01-17 12:02:05.164,R601,Pump adjustment,complete,26
22A11001E,2022-01-17 12:03:20.000,R601,Circulation,start,27
22A11001E,2022-01-17 12:52:56.126,R601,Pump adjustment,complete,28
22A11001E,2022-01-17 12:53:02.886,R601,Pump adjustment,complete,29
22A05001E,2022-01-17 13:23:12.586,R502,Pump adjustment,complete,103
22A05001E,2022-01-17 13:44:40.758,R502,Pump stop,complete,104
22A05001E,2022-01-17 14:46:50.027,R502,Pump adjustment,complete,105
22A05001E,2022-01-17 14:55:20.158,R502,Pump stop,complete,106
22A05001E,2022-01-17 14:55:41.961,R502,Pump adjustment,complete,107
22A05001E,2022-01-17 14:55:47.723,R502,Pump start,complete,108
22A05001E,2022-01-17 14:57:54.686,R502,Pump adjustment,complete,109
22A05001E,2022-01-17 14:58:06.230,R502,Pump adjustment,complete,110
22A05001E,2022-01-17 14:58:22.863,R502,Pump adjustment,complete,111
22A05001E,2022-01-17 14:58:42.031,R502,Pump adjustment,complete,112
22A05001E,2022-01-17 14:59:06.710,R502,Pump adjustment,complete,113
22A05001E,2022-01-17 14:59:32.160,R502,Pump adjustment,complete,114
22A12001E,2022-01-17 21:17:19.670,R602,Pump adjustment,complete,36
22A12001E,2022-01-17 21:17:26.206,R602,Pump start,complete,37
22A12001E,2022-01-17 21:19:30.212,R602,Pump adjustment,complete,38
22A05001E,2022-01-17 21:29:33.872,R502,Pump stop,complete,115
22A05001E,2022-01-17 22:28:17.436,R502,Pump adjustment,complete,116
22A05001E,2022-01-17 22:46:41.930,R502,Pump stop,complete,117
22A05001E,2022-01-18 15:58:19.893,R502,Pump adjustment,complete,118
22A05001E,2022-01-18 16:04:09.035,R502,Pump adjustment,complete,119
22A05001E,2022-01-18 16:04:11.882,R502,Pump start,complete,120
22A05001E,2022-01-18 16:04:34.083,R502,Pump adjustment,complete,121
22A05001E,2022-01-18 16:38:37.795,R502,Agitator start,complete,122
22A05001E,2022-01-18 21:37:02.262,R502,Agitator stop,complete,123
22A12001E,2022-01-19 06:31:28.000,R602,Bottling,start,39
22A12001E,2022-01-19 07:24:56.000,R602,Circulation,complete,40
22A05001E,2022-01-19 11:45:09.000,R502,Postwash,complete,124
22A12001E,2022-01-19 19:45:31.829,R602,Pump stop,complete,41
22A12001E,2022-01-19 19:53:13.000,R602,Bottling,complete,42
22A12001E,2022-01-19 19:57:43.142,R602,Pump adjustment,complete,43
22A12001E,2022-01-19 20:25:31.000,R602,Postwash,start,44
22A12001E,2022-01-19 20:40:06.017,R602,Pump stop,complete,45
22A12001E,2022-01-19 21:03:23.853,R602,Pump adjustment,complete,46
22A12001E,2022-01-19 21:11:28.614,R602,Pump adjustment,complete,47
22A12001E,2022-01-19 21:17:33.958,R602,Pump stop,complete,48
22A12001E,2022-01-19 21:17:49.701,R602,Pump adjustment,complete,49
22A12001E,2022-01-19 21:17:55.265,R602,Pump start,complete,50
22A12001E,2022-01-19 21:18:13.959,R602,Pump adjustment,complete,51
22A12001E,2022-01-19 21:18:30.612,R602,Pump adjustment,complete,52
22A12001E,2022-01-19 21:18:36.322,R602,Pump adjustment,complete,53
22A12001E,2022-01-19 21:19:23.116,R602,Pump adjustment,complete,54
22A12001E,2022-01-19 21:19:35.914,R602,Pump adjustment,complete,55
22A12001E,2022-01-19 21:19:45.521,R602,Pump adjustment,complete,56
22A12001E,2022-01-19 21:20:02.760,R602,Pump adjustment,complete,57
22A12001E,2022-01-19 23:30:38.811,R602,Pump stop,complete,58
22A12001E,2022-01-20 00:17:50.570,R602,Pump adjustment,complete,59
22A12001E,2022-01-20 00:29:09.061,R602,Pump stop,complete,60
22A12001E,2022-01-20 00:43:53.376,R602,Pump adjustment,complete,61
22A12001E,2022-01-20 00:53:08.376,R602,Pump stop,complete,62
22A12001E,2022-01-20 00:53:12.981,R602,Pump adjustment,complete,63
22A12001E,2022-01-20 00:53:15.472,R602,Pump start,complete,64
22A12001E,2022-01-20 00:55:09.068,R602,Pump adjustment,complete,65
22A12001E,2022-01-20 03:19:16.794,R602,Pump stop,complete,66
22A12001E,2022-01-20 03:45:17.018,R602,Pump adjustment,complete,67
22A12001E,2022-01-20 03:58:11.726,R602,Pump stop,complete,68
22A12001E,2022-01-20 08:45:11.000,R602,Postwash,complete,69
22A17001E,2022-01-20 09:43:30.000,R501,Filters,start,0
22A17001E,2022-01-20 10:16:42.000,R501,Filters,complete,1
22A17001E,2022-01-20 11:19:59.000,R501,1Pass_Prewet,start,2
22A11001E,2022-01-20 13:38:28.048,R601,Agitator stop,complete,30
22A11001E,2022-01-20 13:38:54.000,R601,Agitation,complete,31
22A17001E,2022-01-20 14:55:58.000,R501,1Pass_Prewet,complete,3
22A17001E,2022-01-20 15:14:56.000,R501,Circulation Prewet,start,4
22A17001E,2022-01-20 18:44:43.953,R501,Pump adjustment,complete,5
22A18001E,2022-01-20 18:50:32.000,R502,Filters,start,0
22A17001E,2022-01-20 18:57:36.887,R501,Pump stop,complete,6
22A17001E,2022-01-20 18:57:46.678,R501,Pump adjustment,complete,7
22A17001E,2022-01-20 18:58:16.570,R501,Pump start,complete,8
22A17001E,2022-01-20 18:59:32.923,R501,Pump adjustment,complete,9
22A17001E,2022-01-20 19:00:06.721,R501,Pump adjustment,complete,10
22A17001E,2022-01-20 19:00:45.060,R501,Pump adjustment,complete,11
22A17001E,2022-01-20 19:02:51.473,R501,Pump adjustment,complete,12
22A17001E,2022-01-20 19:03:33.367,R501,Pump adjustment,complete,13
22A18001E,2022-01-20 20:06:04.000,R502,Filters,complete,1
22A18001E,2022-01-20 21:21:18.000,R502,1Pass_Prewet,start,2
22A18001E,2022-01-21 03:30:34.000,R502,1Pass_Prewet,complete,3
22A18001E,2022-01-21 03:34:10.000,R502,Circulation Prewet,start,4
22A18001E,2022-01-21 04:34:48.970,R502,Pump adjustment,complete,5
22A18001E,2022-01-21 04:34:52.829,R502,Pump adjustment,complete,6
22A18001E,2022-01-21 04:39:59.176,R502,Pump start,complete,7
22A18001E,2022-01-21 04:41:37.120,R502,Pump adjustment,complete,8
22A18001E,2022-01-21 04:41:41.473,R502,Pump adjustment,complete,9
22A18001E,2022-01-21 04:41:45.944,R502,Pump adjustment,complete,10
22A18001E,2022-01-21 04:41:50.257,R502,Pump adjustment,complete,11
22A18001E,2022-01-21 04:41:58.145,R502,Pump adjustment,complete,12
22A18001E,2022-01-21 04:42:02.928,R502,Pump adjustment,complete,13
22A18001E,2022-01-21 04:42:09.086,R502,Pump adjustment,complete,14
22A18001E,2022-01-21 04:42:14.443,R502,Pump adjustment,complete,15
22A18001E,2022-01-21 04:42:18.146,R502,Pump adjustment,complete,16
22A18001E,2022-01-21 08:07:52.348,R502,Pump adjustment,complete,17
22A19001E,2022-01-21 09:28:38.000,R602,Filters,start,0
22A17001E,2022-01-21 09:37:45.810,R501,Pump stop,complete,14
22A19001E,2022-01-21 09:53:54.000,R602,1Pass_Prewet,start,1
22A17001E,2022-01-21 10:14:17.327,R501,Pump adjustment,complete,15
22A19001E,2022-01-21 10:19:28.000,R602,Filters,complete,2
22A17001E,2022-01-21 10:32:28.800,R501,Pump stop,complete,16
22A17001E,2022-01-21 10:33:39.000,R501,Circulation Prewet,complete,17
22A19001E,2022-01-21 12:23:21.000,R602,1Pass_Prewet,complete,3
22A19001E,2022-01-21 12:32:14.000,R602,Circulation Prewet,start,4
22A11001E,2022-01-21 12:35:52.000,R601,Bottling,start,32
22A19001E,2022-01-21 12:59:20.982,R602,Pump adjustment,complete,5
22A19001E,2022-01-21 13:13:50.583,R602,Pump adjustment,complete,6
22A19001E,2022-01-21 13:13:55.628,R602,Pump start,complete,7
22A19001E,2022-01-21 13:14:58.498,R602,Pump adjustment,complete,8
22A19001E,2022-01-21 13:15:06.316,R602,Pump adjustment,complete,9
22A19001E,2022-01-21 13:15:10.172,R602,Pump adjustment,complete,10
22A19001E,2022-01-21 13:15:28.069,R602,Pump adjustment,complete,11
22A19001E,2022-01-21 13:15:35.836,R602,Pump adjustment,complete,12
22A11001E,2022-01-21 13:18:00.000,R601,Circulation,complete,33
22A18001E,2022-01-21 14:16:19.632,R502,Pump stop,complete,18
22A19001E,2022-01-21 14:30:30.405,R602,Pump stop,complete,13
22A19001E,2022-01-21 14:32:38.369,R602,Pump adjustment,complete,14
22A19001E,2022-01-21 14:32:46.150,R602,Pump start,complete,15
22A19001E,2022-01-21 14:34:07.374,R602,Pump adjustment,complete,16
22A18001E,2022-01-21 16:08:09.765,R502,Pump adjustment,complete,19
22A18001E,2022-01-21 16:56:51.175,R502,Pump stop,complete,20
22A18001E,2022-01-21 17:44:20.000,R502,Circulation Prewet,complete,21
22A11001E,2022-01-21 17:51:44.434,R601,Pump stop,complete,34
22A11001E,2022-01-21 18:01:07.000,R601,Bottling,complete,35
22A19001E,2022-01-21 18:05:43.950,R602,Pump stop,complete,17
22A11001E,2022-01-21 18:08:00.541,R601,Pump adjustment,complete,36
22A19001E,2022-01-21 18:53:46.016,R602,Pump adjustment,complete,18
22A11001E,2022-01-21 19:00:49.760,R601,Pump stop,complete,37
22A11001E,2022-01-21 19:04:57.000,R601,Postwash,start,38
22A19001E,2022-01-21 19:12:02.167,R602,Pump stop,complete,19
22A11001E,2022-01-21 19:20:14.367,R601,Pump adjustment,complete,39
22A11001E,2022-01-21 19:36:09.877,R601,Pump stop,complete,40
22A11001E,2022-01-21 19:36:17.390,R601,Pump adjustment,complete,41
22A11001E,2022-01-21 19:36:25.735,R601,Pump start,complete,42
22A11001E,2022-01-21 19:38:58.412,R601,Pump adjustment,complete,43
22A11001E,2022-01-21 19:39:34.460,R601,Pump adjustment,complete,44
22A11001E,2022-01-21 19:40:00.925,R601,Pump adjustment,complete,45
22A11001E,2022-01-21 19:40:11.381,R601,Pump adjustment,complete,46
22A19001E,2022-01-21 19:44:24.000,R602,Circulation Prewet,complete,20
22A11001E,2022-01-21 22:02:22.449,R601,Pump stop,complete,47
22A11001E,2022-01-21 22:22:08.891,R601,Pump adjustment,complete,48
22A11001E,2022-01-21 22:30:01.224,R601,Pump stop,complete,49
22A11001E,2022-01-21 22:36:39.174,R601,Pump adjustment,complete,50
22A11001E,2022-01-21 22:46:20.380,R601,Pump stop,complete,51
22A11001E,2022-01-21 22:46:23.330,R601,Pump adjustment,complete,52
22A11001E,2022-01-21 22:46:25.985,R601,Pump start,complete,53
22A11001E,2022-01-21 22:47:30.746,R601,Pump adjustment,complete,54
22A11001E,2022-01-21 22:47:58.072,R601,Pump adjustment,complete,55
22A11001E,2022-01-22 00:07:53.294,R601,Pump stop,complete,56
22A11001E,2022-01-22 00:26:43.359,R601,Pump adjustment,complete,57
22A11001E,2022-01-22 00:31:16.922,R601,Pump stop,complete,58
22A11001E,2022-01-22 00:36:16.326,R601,Pump adjustment,complete,59
22A11001E,2022-01-22 00:45:11.021,R601,Pump adjustment,complete,60
22A11001E,2022-01-22 00:45:18.568,R601,Pump start,complete,61
22A11001E,2022-01-22 00:45:48.821,R601,Pump adjustment,complete,62
22A11001E,2022-01-22 00:45:53.622,R601,Pump adjustment,complete,63
22A11001E,2022-01-22 00:45:57.062,R601,Pump adjustment,complete,64
22A11001E,2022-01-22 00:46:02.718,R601,Pump adjustment,complete,65
22A11001E,2022-01-22 00:46:06.761,R601,Pump adjustment,complete,66
22A11001E,2022-01-22 02:06:29.188,R601,Pump stop,complete,67
22A11001E,2022-01-22 02:42:23.263,R601,Pump adjustment,complete,68
22A11001E,2022-01-22 02:51:06.246,R601,Pump stop,complete,69
22A11001E,2022-01-22 07:29:31.000,R601,Postwash,complete,70
22A17001E,2022-01-22 08:17:53.000,R501,Charging,start,18
22A17001E,2022-01-22 09:41:47.000,R501,Charging,complete,19
22A17001E,2022-01-22 09:43:44.213,R501,Agitator start,complete,20
22A17001E,2022-01-22 09:44:14.000,R501,Agitation,start,21
22A17001E,2022-01-22 10:54:09.082,R501,Pump adjustment,complete,22
22A17001E,2022-01-22 11:07:08.005,R501,Pump stop,complete,23
22A17001E,2022-01-22 11:07:19.940,R501,Pump adjustment,complete,24
22A17001E,2022-01-22 11:07:34.344,R501,Pump start,complete,25
22A17001E,2022-01-22 11:09:14.087,R501,Pump adjustment,complete,26
22A17001E,2022-01-22 11:09:46.716,R501,Pump adjustment,complete,27
22A17001E,2022-01-22 11:10:11.290,R501,Pump adjustment,complete,28
22A17001E,2022-01-22 11:10:41.888,R501,Pump adjustment,complete,29
22A17001E,2022-01-22 11:11:39.000,R501,Circulation,start,30
22A17001E,2022-01-22 11:13:30.396,R501,Pump adjustment,complete,31
22A17001E,2022-01-22 13:42:59.080,R501,Pump adjustment,complete,32
22A17001E,2022-01-22 14:30:22.345,R501,Agitator stop,complete,33
22A17001E,2022-01-22 14:30:45.000,R501,Agitation,complete,34
22A17001E,2022-01-22 14:45:45.467,R501,Pump stop,complete,35
22A19001E,2022-01-23 10:09:26.000,R602,Charging,start,21
22A19001E,2022-01-23 12:24:21.000,R602,Charging,complete,22
22A19001E,2022-01-23 12:26:46.832,R602,Agitator start,complete,23
22A19001E,2022-01-23 12:27:16.000,R602,Agitation,start,24
22A19001E,2022-01-23 13:52:57.748,R602,Pump adjustment,complete,25
22A19001E,2022-01-23 14:01:27.221,R602,Pump adjustment,complete,26
22A19001E,2022-01-23 14:02:06.795,R602,Pump start,complete,27
22A19001E,2022-01-23 14:04:08.504,R602,Pump adjustment,complete,28
22A19001E,2022-01-23 14:11:05.342,R602,Pump stop,complete,29
22A19001E,2022-01-23 14:14:27.255,R602,Pump adjustment,complete,30
22A19001E,2022-01-23 14:14:46.492,R602,Pump start,complete,31
22A19001E,2022-01-23 14:15:05.493,R602,Pump adjustment,complete,32
22A19001E,2022-01-23 14:19:02.541,R602,Pump stop,complete,33
22A19001E,2022-01-23 14:22:06.697,R602,Pump adjustment,complete,34
22A19001E,2022-01-23 14:22:16.956,R602,Pump start,complete,35
22A19001E,2022-01-23 14:22:33.850,R602,Pump adjustment,complete,36
22A19001E,2022-01-23 14:25:39.000,R602,Circulation,start,37
22A19001E,2022-01-23 14:30:26.751,R602,Pump adjustment,complete,38
22A19001E,2022-01-23 14:50:15.704,R602,Pump adjustment,complete,39
22A19001E,2022-01-23 16:29:35.839,R602,Pump adjustment,complete,40
22A19001E,2022-01-23 16:31:26.592,R602,Pump adjustment,complete,41
22A19001E,2022-01-23 16:32:35.844,R602,Pump adjustment,complete,42
22A18001E,2022-01-24 07:24:27.000,R502,Charging,start,22
22A18001E,2022-01-24 11:17:36.000,R502,Charging,complete,23
22A18001E,2022-01-24 11:22:07.155,R502,Agitator start,complete,24
22A18001E,2022-01-24 11:22:16.000,R502,Agitation,start,25
22A18001E,2022-01-24 12:35:35.179,R502,Pump adjustment,complete,26
22A18001E,2022-01-24 12:41:48.183,R502,Pump stop,complete,27
22A18001E,2022-01-24 12:43:02.026,R502,Pump adjustment,complete,28
22A18001E,2022-01-24 12:43:08.475,R502,Pump start,complete,29
22A18001E,2022-01-24 12:43:37.719,R502,Pump adjustment,complete,30
22A18001E,2022-01-24 12:43:40.790,R502,Pump adjustment,complete,31
22A18001E,2022-01-24 12:43:54.535,R502,Pump start,complete,32
22A18001E,2022-01-24 12:44:21.440,R502,Pump adjustment,complete,33
22A18001E,2022-01-24 12:44:34.088,R502,Pump adjustment,complete,34
22A18001E,2022-01-24 12:44:42.324,R502,Pump adjustment,complete,35
22A18001E,2022-01-24 12:44:50.679,R502,Pump adjustment,complete,36
22A18001E,2022-01-24 12:46:39.000,R502,Circulation,start,37
22A18001E,2022-01-24 16:25:00.539,R502,Agitator stop,complete,38
22A18001E,2022-01-24 16:25:10.000,R502,Agitation,complete,39
22A18001E,2022-01-24 16:34:17.444,R502,Pump stop,complete,40
22A17001E,2022-01-25 02:22:33.200,R501,Pump adjustment,complete,36
22A17001E,2022-01-25 02:22:37.218,R501,Pump start,complete,37
22A17001E,2022-01-25 02:23:15.704,R501,Pump adjustment,complete,38
22A17001E,2022-01-25 02:23:27.003,R501,Pump adjustment,complete,39
22A17001E,2022-01-25 02:23:41.247,R501,Pump adjustment,complete,40
22A17001E,2022-01-25 02:24:01.703,R501,Pump adjustment,complete,41
22A17001E,2022-01-25 02:24:54.405,R501,Pump adjustment,complete,42
22A17001E,2022-01-25 02:25:36.200,R501,Pump adjustment,complete,43
22A18001E,2022-01-26 00:22:20.370,R502,Pump adjustment,complete,41
22A18001E,2022-01-26 00:22:31.723,R502,Pump start,complete,42
22A18001E,2022-01-26 00:23:19.967,R502,Pump adjustment,complete,43
22A18001E,2022-01-26 00:23:29.980,R502,Pump adjustment,complete,44
22A18001E,2022-01-26 00:23:35.423,R502,Pump start,complete,45
22A18001E,2022-01-26 00:24:49.280,R502,Pump adjustment,complete,46
22A18001E,2022-01-26 00:26:34.778,R502,Pump adjustment,complete,47
22A18001E,2022-01-26 00:28:23.391,R502,Pump adjustment,complete,48
22A18001E,2022-01-26 00:28:51.712,R502,Pump adjustment,complete,49
